Lazy,Over,six,Cochabamba,El_Alto,La_Paz,Oruro,Santa_Cruz,Shocks,Manufacture,Commerce,Services,Individual,Consumption,Groups,Village,Others,Loan_Term,Lenders,Years_with_new_loans,First_timer,Cohort_1997,Cohort_1998,Cohort_1999,Cohort_2000,Default_First,Number_Potential_Workers,Age_Main_Income_Source,Education_Average,Diversification,Savings,Migrants,Female_Main_Person,Commercial,Assets,cruzados,Shocks_97,Shocks_98,Shocks_99,Shocks_00,Shocks_01,cuest
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,2,0,1,0,0,0,0,2,38.0,11.0,1.0,1,0.0,0,0,0.46255505,0,0,0,0,1,0,921
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,0,0,0,1,0,0,7,45.0,12.0,1.0,0,0.0,0,0,16.39141,0,0,0,0,0,0,923
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0,2,1,1,0,0,0,0,0,4,52.0,10.666667,2.0,1,1.0,0,0,1.3527166,0,0,0,0,0,1,924
,0.0,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,2,0,0,0,1,0,0,2,27.0,9.5,1.0,1,0.0,0,0,4.2611604,0,0,0,0,0,0,925
0.0,1.0,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,0,1,0,0,0,0,2,65.0,0.0,1.0,0,0.0,0,1,0.01835536,0,0,0,0,0,0,927
0.0,1.0,C,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2.0,1,1,1,0,0,0,1,0,2,32.0,9.0,2.0,0,0.0,0,0,0.59368575,0,0,0,0,0,1,928
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,1,0,1,0,0,0,9,59.0,11.833333,2.375,0,0.0,0,0,1.8552129,0,0,0,0,0,0,929
0.0,1.0,C,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.33333334,1,1,1,0,0,0,0,0,4,47.0,6.5,3.375,1,1.0,1,0,0.076358296,0,0,0,0,0,1,93
0.0,1.0,B,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1,1,1,0,0,0,1,0,4,41.0,10.0,2.25,1,0.0,0,0,2.7608957,0,0,0,0,0,0,934
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,1,1,0,0,1,0,0,9,63.0,15.5,2.75,0,0.0,0,0,0.93054336,0,0,0,0,0,0,936
0.0,1.0,B,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5,2,1,1,0,0,0,1,0,3,78.0,17.0,1.25,1,0.0,0,0,7.155536,0,0,0,0,1,0,938
0.0,1.0,C,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,22.0,13.333333,1.25,1,0.0,1,0,9.04,0,0,0,0,1,1,940
,0.0,A,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1,1,0,0,1,0,0,0,6,48.0,15.0,1.25,0,0.0,0,0,2.3919237,0,0,0,0,1,0,941
,0.0,A,1,0,0,0,0,1,1,0,0,0,0,1,0,0,5.0,1,1,1,1,0,0,0,0,2,63.0,12.0,1.0,0,1.0,0,0,0.2335536,0,0,0,0,0,1,943
,0.0,A,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.25,1,1,1,0,0,0,1,0,3,66.0,5.0,2.0,0,1.0,0,0,1.0859765,0,0,0,0,0,1,945
0.0,1.0,C,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0,1,3,0,1,0,0,0,0,3,45.0,10.0,2.0,0,0.0,0,0,1.5401616,0,0,0,0,0,1,947
,0.0,A,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666667,1,1,1,0,0,1,0,0,2,32.0,9.0,0.5,0,0.0,1,0,0.08810573,0,0,0,0,0,0,948
0.0,1.0,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,1,1,0,0,0,0,0,0,3,21.0,5.3333335,2.25,1,0.0,0,0,0.7371953,0,0,0,0,0,1,951
0.0,1.0,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25,1,1,1,0,1,0,0,0,1,29.0,5.0,1.0,1,0.0,1,1,0.19089575,0,0,0,0,0,0,952
1.0,1.0,D,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2.0,2,1,1,0,0,1,0,1,2,24.0,4.0,1.0,0,0.0,0,0,0.46152717,0,0,0,0,0,1,954
0.0,1.0,C,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.0,2,1,1,0,0,0,0,0,2,24.0,4.0,1.0,0,0.0,0,0,0.46152717,1,0,0,0,0,1,954
0.0,1.0,B,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.0,1,1,1,0,0,0,0,0,2,30.0,7.5,1.0,0,0.0,0,0,0.66710716,0,0,0,0,0,1,955
0.0,1.0,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,2,1,0,0,0,0,1,1,3,39.0,10.0,1.0,0,0.0,1,0,0.121879585,0,0,0,0,0,0,959
,0.0,A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6666667,1,1,0,1,0,0,0,0,2,34.0,5.5,1.0,0,0.0,0,0,0.8667107,0,0,0,0,0,0,960
0.0,1.0,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.33333334,1,1,0,1,0,0,0,0,2,31.0,7.0,2.25,1,0.0,1,0,2.9953744,0,0,0,0,0,0,963
,0.0,A,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,2,1,1,0,1,0,0,1,5,51.0,12.2,1.0,0,0.0,1,0,0.11747431,0,0,0,0,0,0,964
0.0,1.0,C,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,2,1,0,1,0,0,0,0,5,51.0,12.2,1.0,0,0.0,1,0,0.11747431,1,0,0,0,0,0,964
1.0,1.0,E,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3.0,3,1,1,0,0,1,0,0,6,31.0,5.8,2.25,0,0.0,0,1,10.374449,0,0,0,0,1,1,966
0.0,1.0,C,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6666667,3,1,1,0,0,1,0,0,6,31.0,5.8,2.25,0,0.0,0,1,10.374449,0,0,0,0,0,0,966
0.0,1.0,C,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6666667,3,1,1,0,0,1,0,1,6,31.0,5.8,2.25,0,0.0,0,1,10.374449,1,0,0,0,0,0,966
1.0,1.0,E,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.16666667,1,1,0,0,1,0,0,0,3,45.0,8.0,2.0,0,0.0,1,0,0.08810573,0,0,1,0,0,0,967
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.5,1,2,0,0,1,0,0,0,1,48.0,6.0,2.0,0,1.0,1,0,1.454185,0,0,0,0,0,1,968
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75,1,1,1,0,1,0,0,0,2,31.0,12.0,0.5,0,0.0,0,0,0.10425845,0,0,0,0,0,0,969
1.0,1.0,E,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.41666666,1,1,1,0,0,1,0,1,3,56.0,6.0,1.0,0,0.0,1,0,0.3732746,0,0,0,0,0,0,970
0.0,1.0,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6666667,2,2,0,1,0,0,0,0,6,43.0,9.5,1.0,0,0.0,0,0,1.7997136,0,0,0,0,0,0,971
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.0,2,1,1,0,0,0,0,1,6,43.0,9.5,1.0,0,0.0,0,0,1.7997136,1,0,0,0,0,1,971
,0.0,A,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18.0,1,1,1,0,0,0,0,0,5,45.0,9.333333,1.0,1,0.0,1,0,5.3251104,0,0,0,0,0,1,99
,0.0,A,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.25,1,1,1,1,0,0,0,0,2,62.0,11.5,1.25,0,0.0,1,0,0.9071219,0,0,0,0,0,0,110
0.0,1.0,B,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5833333,1,2,0,0,0,0,1,0,5,49.0,10.0,2.0,1,0.0,0,0,0.62922174,0,0,0,0,1,1,121
,0.0,A,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.41666666,1,3,0,0,1,0,0,0,3,44.0,12.5,1.25,1,0.0,1,1,7.6828194,0,0,1,1,1,0,122
0.0,1.0,B,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,1,2,0,0,0,0,1,0,2,25.0,3.0,2.0,1,0.0,0,1,1.1174743,0,0,0,0,0,0,146
0.0,1.0,B,0,0,1,0,0,1,1,0,0,0,0,0,0,1,15.0,2,1,1,0,0,1,0,1,8,46.0,14.0,1.5,0,0.0,0,0,1.436564,0,0,0,0,1,1,147
1.0,1.0,E,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.0,1,1,0,1,0,0,0,0,5,45.0,14.0,1.0,0,0.0,0,0,1.7279001,0,0,0,0,0,0,149
0.0,1.0,B,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,2,1,1,0,0,0,1,1,2,33.0,6.5,2.5,1,0.0,0,1,0.14390603,0,0,0,0,0,0,150
1.0,1.0,D,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.1666666,1,1,1,0,0,1,0,0,4,58.0,7.5,1.5,1,1.0,0,0,2.353818,1,0,0,0,0,0,158
0.0,1.0,B,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1.5,1,1,1,0,1,0,0,0,3,50.0,16.0,2.0,0,0.0,0,1,0.17767987,0,0,1,0,0,0,162
0.0,1.0,B,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,3,1,1,0,1,0,0,0,4,60.0,12.0,1.5,0,0.0,0,0,1.55116,0,0,0,0,0,0,164
,0.0,A,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.0,3,1,1,0,0,1,0,0,4,60.0,12.0,2.5,0,0.0,0,0,1.55116,0,0,0,0,0,1,164
0.0,1.0,C,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.5,1,1,0,1,0,0,0,1,6,50.0,7.2,3.0,0,0.0,1,1,1.676417,0,0,0,0,0,0,165
1.0,1.0,D,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,1,1,1,0,0,0,0,1,5,50.0,11.75,2.5,1,0.0,0,0,8.038752,0,0,0,0,0,0,170
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,2,1,1,0,0,1,0,0,2,23.0,12.5,1.0,1,1.0,0,0,2.0116594,0,0,0,0,1,0,173
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,1,1,1,0,0,0,0,0,2,28.0,18.0,1.0,1,1.0,0,0,2.1387372,0,0,0,0,0,1,174
1.0,1.0,E,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3.0,2,1,1,0,1,0,0,0,2,31.0,11.0,1.125,1,0.0,0,1,8.538105,0,0,0,0,0,1,175
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,1,1,0,0,1,0,0,0,2,29.0,12.0,1.25,0,0.0,0,0,4.6146846,0,0,0,0,0,1,176
0.0,1.0,C,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,2,1,1,0,0,1,0,0,4,27.0,12.0,2.0,0,0.0,0,1,0.55837005,0,0,0,1,1,0,178
,0.0,A,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,1,1,1,0,0,1,0,0,4,38.5,9.0,1.0,0,0.0,0,0,5.8071585,0,0,0,0,0,0,182
1.0,1.0,D,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,0,0,0,1,0,0,3,54.0,12.0,2.5,1,1.0,1,0,5.39,0,0,0,0,1,1,184
0.0,1.0,C,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0,1,1,1,0,0,1,0,0,4,58.0,10.25,1.375,0,0.0,0,1,0.49041116,0,0,0,0,0,1,186
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.0,1,1,1,0,1,0,0,0,3,63.0,7.5,2.0,0,1.0,1,1,1.8597504,0,0,0,1,1,1,187
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,20.0,2,1,1,0,0,0,1,0,6,43.0,11.166667,2.5,1,0.0,0,0,7.696975,0,0,0,0,1,1,189
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,1,1,1,1,0,0,0,0,4,34.0,7.0,3.0,1,1.0,0,1,1.0381352,0,0,0,0,0,0,190
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1,4,0,0,1,0,0,0,4,27.0,11.0,2.25,0,0.0,0,1,4.202232,0,0,0,0,0,1,191
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.0,3,1,1,0,0,1,0,0,2,58.0,11.5,1.25,1,1.0,0,0,3.357166,0,0,0,0,0,1,192
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0,3,3,0,1,0,0,0,1,2,58.0,11.5,1.25,1,1.0,0,0,3.357166,0,0,0,0,0,1,192
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0,3,1,1,0,0,0,0,0,2,58.0,11.5,1.25,1,1.0,0,0,3.357166,0,0,0,0,0,1,192
0.0,1.0,B,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,6,43.0,9.0,2.0,1,0.0,1,1,0.2785169,0,0,0,0,0,0,196
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5.0,1,1,0,1,0,0,0,0,3,38.0,17.0,1.0,1,0.0,0,0,8.989501,0,0,0,0,1,1,199
,0.0,A,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,3,42.0,14.333333,1.0,1,0.0,0,0,3.1922908,0,0,0,0,0,1,202
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,1,30.0,8.0,2.0,1,0.0,1,1,1.9841851,0,0,0,0,0,1,204
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.5,1,1,1,0,0,0,1,0,4,42.0,12.0,2.0,1,0.0,0,0,0.66864914,0,0,0,0,1,1,205
1.0,1.0,E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.5,1,1,0,1,0,0,0,0,5,42.0,10.0,1.0,0,0.0,1,0,1.2963583,0,0,0,0,0,0,209
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3.0,2,1,1,0,1,0,0,1,2,42.0,10.5,1.0,0,0.0,1,1,1.8793687,0,0,0,0,0,1,210
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.5,2,1,1,0,0,1,0,0,2,42.0,10.5,1.0,0,0.0,1,1,1.8793687,0,0,0,0,0,0,210
0.0,1.0,C,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0,0,0,1,2,26.0,11.5,1.0,0,0.0,1,0,0.15279001,0,0,0,0,0,0,211
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,1,0,0,1,0,0,5,51.0,11.0,2.0,1,1.0,1,0,1.2982379,0,0,0,0,0,1,212
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,1,1,1,1,0,0,0,0,2,46.0,14.5,1.0,1,0.0,0,0,1.261674,0,0,0,1,1,1,213
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,1,0,0,1,0,0,1,52.0,4.0,1.125,0,0.0,1,0,0.054331865,0,0,0,0,1,1,214
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,2,35.0,6.0,1.0,1,0.0,0,0,3.5863438,0,0,0,0,0,0,215
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5.0,4,1,1,0,0,1,0,0,5,35.0,17.0,0.0,1,1.0,1,1,13.51,1,0,0,1,1,0,216
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5.0,4,1,1,0,0,1,0,1,5,35.0,17.0,0.0,1,1.0,1,1,13.51,1,0,0,1,1,0,216
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,1,3,0,1,0,0,0,0,3,35.0,5.0,2.0,1,0.0,0,0,3.506975,0,0,0,0,0,0,217
,0.0,A,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5.0,3,2,0,1,0,0,0,0,6,48.0,11.25,2.0,1,1.0,0,0,3.4462113,1,0,0,0,1,0,218
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.5,3,2,0,0,1,0,0,0,6,48.0,11.25,2.0,1,1.0,0,0,3.4462113,0,0,0,0,0,0,218
1.0,1.0,E,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,3,3,0,0,0,1,0,1,6,48.0,11.25,2.0,1,1.0,0,0,3.4462113,0,0,0,0,1,0,218
1.0,1.0,D,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.5,1,1,0,0,0,0,0,1,3,48.0,12.0,1.25,1,0.0,0,0,1.7540382,0,0,0,0,0,1,220
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,2,5,0,1,0,0,0,0,4,46.0,10.25,2.5,1,0.0,0,0,1.5762115,0,1,1,1,1,1,221
1.0,1.0,E,0,0,0,0,1,0,0,0,1,0,1,0,0,0,7.0,2,1,1,1,0,0,0,0,2,39.0,3.0,1.0,0,0.0,0,0,0.9881058,0,0,0,0,0,0,225
,0.0,A,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5.0,1,1,0,0,1,0,0,0,1,36.0,17.0,0.5,1,0.0,0,0,5.1,0,0,0,0,0,1,226
,0.0,A,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,41.0,11.5,2.0,1,0.0,0,0,3.2857125,0,0,0,0,0,1,227
0.0,1.0,B,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.33333334,1,1,1,1,0,0,0,0,6,55.0,7.3333335,2.0,0,1.0,0,0,4.805962,0,0,0,0,0,0,228
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3.0,1,1,1,0,0,1,0,0,3,40.0,16.0,1.0,1,0.0,0,0,8.349779,0,0,0,0,1,1,229
,0.0,A,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.5,1,1,1,0,1,0,0,0,3,39.0,8.0,1.0,1,0.0,0,0,15.863612,0,0,0,0,1,0,230
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,1,1,1,0,1,0,0,0,2,57.0,5.5,1.0,0,0.0,1,0,0.1674743,0,0,1,1,1,0,231
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,2,0,1,0,0,0,0,2,28.0,8.0,2.25,1,0.0,0,1,0.15342145,0,1,0,0,0,0,232
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.8333333,1,2,0,0,1,0,0,0,3,40.0,7.0,2.0,0,0.0,0,0,10.045448,0,0,0,0,0,1,233
0.0,1.0,B,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,1,1,1,1,0,0,0,0,2,34.0,12.0,1.25,1,0.0,1,1,1.6770924,0,0,0,0,0,0,234
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,2,1,1,0,0,0,0,0,2,36.0,10.0,2.125,1,0.0,0,1,0.6160793,0,0,0,0,0,1,236
1.0,1.0,D,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,2,1,0,0,1,0,0,0,2,36.0,10.0,1.5,1,0.0,0,1,0.6160793,0,0,0,0,1,1,236
0.0,1.0,B,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.25,1,1,1,0,0,1,0,0,3,60.0,3.5,1.5,0,0.0,0,1,0.014684288,0,0,0,0,0,0,238
,0.0,A,0,0,0,0,1,0,0,0,1,0,0,0,0,1,15.0,2,1,1,0,0,0,0,0,6,48.0,16.333334,1.0,1,0.0,0,0,31.43,0,0,0,0,0,0,240
,,F,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,3,1,1,0,1,0,0,1,6,48.0,4.5,2.5,1,0.0,0,0,0.6174743,0,0,0,0,1,0,241
,,F,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3.0,3,1,0,1,0,0,0,0,6,48.0,4.5,3.0,1,0.0,0,0,0.6174743,0,0,0,0,1,0,241
1.0,1.0,D,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,2,1,1,0,1,0,0,0,5,40.0,5.4,2.375,0,0.0,1,0,0.19405286,0,0,1,1,0,1,242
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.16666667,2,1,1,0,0,0,0,0,5,40.0,5.4,3.5,0,0.0,1,0,0.19405286,0,0,0,0,0,1,242
0.0,1.0,B,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.020833334,2,1,1,0,1,0,0,0,4,66.0,16.333334,2.5,0,0.0,1,0,6.49,1,0,0,0,0,0,245
1.0,1.0,E,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5.0,1,1,1,0,1,0,0,0,2,40.0,12.0,1.25,0,0.0,0,0,3.1118062,0,0,0,0,0,0,246
1.0,1.0,E,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,3,1,1,0,1,0,0,1,3,42.0,11.5,2.0,0,0.0,0,0,0.13215858,0,0,1,1,1,0,247
0.0,1.0,B,0,0,0,0,1,1,0,1,0,0,0,0,0,1,15.0,2,1,1,0,0,1,0,0,4,42.0,12.666667,1.0,1,0.0,0,0,13.109368,0,0,0,0,1,1,252
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,2,1,1,0,1,0,0,0,4,42.0,12.666667,1.0,1,0.0,0,0,13.109368,0,0,0,0,1,1,252
1.0,1.0,D,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2.0,2,2,0,1,0,0,0,0,2,28.0,5.5,0.0,1,0.0,0,0,0.21292219,0,0,0,0,0,0,256
,0.0,A,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.0,1,1,1,0,0,1,0,0,5,44.0,17.0,1.0,1,0.0,0,0,4.9434214,0,0,0,0,0,0,260
0.0,1.0,C,0,0,0,0,1,1,0,1,0,0,0,0,0,1,5.0,1,2,0,0,1,0,0,0,5,44.0,11.0,1.0,1,1.0,0,0,2.9881058,0,0,0,1,0,0,261
,0.0,A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1,0,0,0,2,28.0,12.0,1.0,0,0.0,1,0,0.17286344,0,0,0,0,0,0,262
1.0,1.0,D,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6.0,1,1,1,1,0,0,0,0,2,43.0,12.0,0.0,0,0.0,0,0,2.3704846,0,0,0,1,0,0,263
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,2,1,1,0,0,0,1,0,2,46.0,17.0,1.0,1,1.0,0,0,9.576211,0,0,0,0,1,1,265
0.0,1.0,B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.020833334,1,1,1,1,0,0,0,0,4,16.0,5.25,2.25,0,0.0,0,0,0.1160793,0,0,0,0,0,0,267
1.0,1.0,D,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,39.0,9.25,1.0,1,0.0,0,0,1.4475037,0,0,0,0,1,1,269
1.0,1.0,E,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2.0,1,1,0,1,0,0,0,0,5,67.0,8.6,1.0,0,0.0,0,0,1.2359618,0,0,1,1,0,0,271
0.0,1.0,C,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.0,1,2,0,0,1,0,0,0,2,39.5,15.0,1.25,1,0.0,0,0,5.41,0,0,0,0,0,0,272
1.0,1.0,E,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.0,1,1,1,0,1,0,0,0,4,40.0,11.333333,1.75,1,1.0,1,1,1.5335536,0,0,0,1,1,0,273
0.0,1.0,B,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.5,1,1,1,0,1,0,0,0,2,37.0,8.5,1.25,1,0.0,0,0,0.462232,0,0,0,0,0,0,275
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,1,1,1,1,0,0,0,0,7,55.0,14.2,2.0,1,0.0,0,0,10.558385,0,1,0,0,0,0,276
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5.0,1,1,0,0,0,0,1,0,4,42.0,8.333333,2.25,0,1.0,0,0,0.108737156,0,0,0,0,0,1,278
,,F,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,1,2,0,1,0,0,0,0,3,57.0,8.0,0.5,1,0.0,1,0,0.05873715,0,0,1,1,0,0,280
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5.0,1,2,0,0,1,0,0,0,3,46.0,6.3333335,2.0,1,0.0,0,0,8.175477,0,0,0,0,0,1,281
,0.0,A,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,1,1,0,1,0,0,0,0,2,37.0,7.0,1.25,1,0.0,0,0,5.9085903,0,0,0,1,1,0,285
1.0,1.0,E,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.0,1,1,0,0,1,0,0,0,2,41.0,10.0,1.0,0,0.0,0,1,0.31089574,0,0,0,0,0,0,291
1.0,1.0,D,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.0,1,1,0,1,0,0,0,0,5,51.0,14.0,3.0,1,0.0,0,0,0.6422908,0,0,0,1,1,0,292
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1,1,1,1,0,0,0,0,1,30.0,11.0,1.0,1,1.0,1,0,0.7620264,0,1,0,0,0,0,293
,0.0,A,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3.0,1,1,1,1,0,0,0,0,5,55.0,8.2,1.0,1,0.0,0,0,4.708106,0,0,0,0,0,0,300
1.0,1.0,D,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.0,1,2,0,0,0,1,0,0,6,63.0,11.666667,2.5,1,0.0,0,0,1.5954479,0,0,0,0,0,0,301
,0.0,A,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.0,3,1,1,0,1,0,0,1,4,44.0,13.5,2.0,1,0.0,0,0,5.9736857,0,0,0,0,0,1,303
1.0,1.0,D,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,3,1,0,1,0,0,0,0,4,44.0,13.5,2.0,1,0.0,0,0,5.9736857,0,0,0,0,0,0,303
0.0,1.0,C,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.6666667,1,1,1,0,1,0,0,0,2,24.0,10.0,2.0,1,0.0,0,0,0.08076358,0,0,0,0,0,0,304
,0.0,A,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1.0,1,2,0,0,0,1,0,0,2,32.0,8.0,2.0,1,0.0,0,1,3.1601322,0,0,0,1,0,0,305
